city,time,date,hour,day_of_week,month,is_weekend,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_direction_10m,weather_code,is_day
chandigarh,2026-07-19 10:00:00,2026-07-19,10,Sunday,7,True,32.5,67,0.0,96,1002.1,2.4,193,3,1
chandigarh,2026-07-19 11:00:00,2026-07-19,11,Sunday,7,True,32.8,66,0.3,99,1001.7,5.8,296,95,1
chandigarh,2026-07-19 12:00:00,2026-07-19,12,Sunday,7,True,32.8,66,0.2,99,1001.1,7.2,295,51,1
chandigarh,2026-07-19 13:00:00,2026-07-19,13,Sunday,7,True,33.6,63,0.0,100,1000.3,5.8,266,3,1
chandigarh,2026-07-19 14:00:00,2026-07-19,14,Sunday,7,True,33.6,62,0.1,97,999.6,6.0,261,51,1
chandigarh,2026-07-19 15:00:00,2026-07-19,15,Sunday,7,True,33.7,61,0.1,98,999.0,7.2,282,51,1
chandigarh,2026-07-19 16:00:00,2026-07-19,16,Sunday,7,True,33.9,59,0.0,95,998.6,7.1,291,3,1
chandigarh,2026-07-19 17:00:00,2026-07-19,17,Sunday,7,True,33.4,61,0.0,85,998.7,4.6,259,3,1
chandigarh,2026-07-19 18:00:00,2026-07-19,18,Sunday,7,True,31.6,76,0.0,92,998.9,5.4,194,3,1
chandigarh,2026-07-19 19:00:00,2026-07-19,19,Sunday,7,True,29.9,86,0.0,98,999.6,7.0,159,3,0
chandigarh,2026-07-19 20:00:00,2026-07-19,20,Sunday,7,True,29.1,89,0.0,100,1000.2,6.9,139,3,0
chandigarh,2026-07-19 21:00:00,2026-07-19,21,Sunday,7,True,28.7,91,0.0,96,1000.6,7.2,129,3,0
chandigarh,2026-07-19 22:00:00,2026-07-19,22,Sunday,7,True,28.2,93,0.0,84,1000.9,10.1,134,3,0
chandigarh,2026-07-19 23:00:00,2026-07-19,23,Sunday,7,True,27.9,93,0.0,75,1001.2,9.6,140,2,0
chandigarh,2026-07-20 00:00:00,2026-07-20,0,Monday,7,False,27.6,92,0.0,82,1001.1,11.6,141,3,0
chandigarh,2026-07-20 01:00:00,2026-07-20,1,Monday,7,False,26.8,95,1.0,69,1000.7,13.4,149,96,0
chandigarh,2026-07-20 02:00:00,2026-07-20,2,Monday,7,False,26.2,98,0.5,29,999.4,12.2,153,53,0
chandigarh,2026-07-20 03:00:00,2026-07-20,3,Monday,7,False,25.9,97,0.1,76,999.5,12.1,143,51,0
chandigarh,2026-07-20 04:00:00,2026-07-20,4,Monday,7,False,25.7,97,0.6,92,999.8,11.2,128,95,0
chandigarh,2026-07-20 05:00:00,2026-07-20,5,Monday,7,False,25.1,98,11.3,100,1001.2,13.5,150,96,0
chandigarh,2026-07-20 06:00:00,2026-07-20,6,Monday,7,False,25.2,98,8.5,100,1001.0,6.5,76,96,1
chandigarh,2026-07-20 07:00:00,2026-07-20,7,Monday,7,False,25.3,100,3.6,100,1001.6,6.5,138,95,1
chandigarh,2026-07-20 08:00:00,2026-07-20,8,Monday,7,False,25.6,98,3.7,100,1002.1,7.2,148,95,1
chandigarh,2026-07-20 09:00:00,2026-07-20,9,Monday,7,False,26.2,97,1.3,100,1002.0,5.9,160,80,1
chandigarh,2026-07-20 10:00:00,2026-07-20,10,Monday,7,False,26.8,95,0.7,100,1001.9,4.7,148,95,1
chandigarh,2026-07-20 11:00:00,2026-07-20,11,Monday,7,False,27.7,89,0.2,100,1001.6,4.7,171,51,1
chandigarh,2026-07-20 12:00:00,2026-07-20,12,Monday,7,False,29.0,82,0.0,100,1001.2,7.8,171,3,1
chandigarh,2026-07-20 13:00:00,2026-07-20,13,Monday,7,False,29.3,80,0.3,98,1000.8,8.9,152,51,1
chandigarh,2026-07-20 14:00:00,2026-07-20,14,Monday,7,False,29.2,80,0.1,99,999.9,7.8,134,51,1
chandigarh,2026-07-20 15:00:00,2026-07-20,15,Monday,7,False,29.5,79,0.0,98,999.3,7.1,146,3,1
chandigarh,2026-07-20 16:00:00,2026-07-20,16,Monday,7,False,29.5,79,0.1,99,999.2,8.9,161,51,1
chandigarh,2026-07-20 17:00:00,2026-07-20,17,Monday,7,False,29.2,81,0.1,98,999.0,9.2,160,51,1
chandigarh,2026-07-20 18:00:00,2026-07-20,18,Monday,7,False,28.5,85,0.0,99,998.9,6.0,141,3,1
chandigarh,2026-07-20 19:00:00,2026-07-20,19,Monday,7,False,27.6,90,0.1,100,999.7,7.6,144,51,0
chandigarh,2026-07-20 20:00:00,2026-07-20,20,Monday,7,False,27.0,92,0.0,100,1000.6,9.1,144,3,0
chandigarh,2026-07-20 21:00:00,2026-07-20,21,Monday,7,False,27.0,91,0.0,100,1001.4,9.7,133,3,0
chandigarh,2026-07-20 22:00:00,2026-07-20,22,Monday,7,False,27.0,89,0.1,99,1001.4,12.4,141,51,0
chandigarh,2026-07-20 23:00:00,2026-07-20,23,Monday,7,False,26.8,88,0.2,100,1001.3,13.4,144,51,0
chandigarh,2026-07-21 00:00:00,2026-07-21,0,Tuesday,7,False,26.7,86,0.2,100,1000.9,13.5,133,51,0
chandigarh,2026-07-21 01:00:00,2026-07-21,1,Tuesday,7,False,26.6,84,0.0,95,1000.6,15.2,145,3,0
chandigarh,2026-07-21 02:00:00,2026-07-21,2,Tuesday,7,False,26.1,86,0.1,99,1000.2,16.2,135,51,0
chandigarh,2026-07-21 03:00:00,2026-07-21,3,Tuesday,7,False,25.7,90,0.1,99,1000.6,15.9,133,51,0
chandigarh,2026-07-21 04:00:00,2026-07-21,4,Tuesday,7,False,24.7,98,1.3,100,1001.1,12.0,139,80,0
chandigarh,2026-07-21 05:00:00,2026-07-21,5,Tuesday,7,False,24.8,98,1.2,100,1000.8,11.3,137,55,0
chandigarh,2026-07-21 06:00:00,2026-07-21,6,Tuesday,7,False,25.0,99,0.4,100,1001.3,11.3,141,51,1
chandigarh,2026-07-21 07:00:00,2026-07-21,7,Tuesday,7,False,25.3,96,0.1,100,1001.5,14.9,138,51,1
chandigarh,2026-07-21 08:00:00,2026-07-21,8,Tuesday,7,False,25.6,93,0.1,100,1001.9,14.9,137,51,1
chandigarh,2026-07-21 09:00:00,2026-07-21,9,Tuesday,7,False,26.1,90,0.3,98,1002.2,16.9,137,51,1
chandigarh,2026-07-21 10:00:00,2026-07-21,10,Tuesday,7,False,26.3,89,0.2,100,1002.3,16.9,134,51,1
chandigarh,2026-07-21 11:00:00,2026-07-21,11,Tuesday,7,False,27.2,86,0.1,98,1002.2,16.3,135,51,1
chandigarh,2026-07-21 12:00:00,2026-07-21,12,Tuesday,7,False,28.0,83,0.2,98,1001.9,17.8,137,51,1
chandigarh,2026-07-21 13:00:00,2026-07-21,13,Tuesday,7,False,27.7,86,0.3,99,1001.4,14.0,142,51,1
chandigarh,2026-07-21 14:00:00,2026-07-21,14,Tuesday,7,False,27.7,89,0.6,100,1000.7,10.2,148,53,1
chandigarh,2026-07-21 15:00:00,2026-07-21,15,Tuesday,7,False,27.9,88,0.4,100,999.6,11.1,138,51,1
chandigarh,2026-07-21 16:00:00,2026-07-21,16,Tuesday,7,False,27.8,87,0.2,84,998.9,8.4,164,51,1
chandigarh,2026-07-21 17:00:00,2026-07-21,17,Tuesday,7,False,28.3,83,0.0,78,998.9,7.0,168,2,1
chandigarh,2026-07-21 18:00:00,2026-07-21,18,Tuesday,7,False,27.9,85,0.0,87,998.9,3.5,168,3,1
chandigarh,2026-07-21 19:00:00,2026-07-21,19,Tuesday,7,False,27.1,92,0.0,91,999.3,2.3,135,3,0
chandigarh,2026-07-21 20:00:00,2026-07-21,20,Tuesday,7,False,26.9,92,0.0,100,1000.2,4.1,142,3,0
chandigarh,2026-07-21 21:00:00,2026-07-21,21,Tuesday,7,False,26.9,90,0.0,99,1000.9,6.9,135,3,0
chandigarh,2026-07-21 22:00:00,2026-07-21,22,Tuesday,7,False,27.1,84,0.0,100,1001.3,11.0,142,3,0
chandigarh,2026-07-21 23:00:00,2026-07-21,23,Tuesday,7,False,27.2,81,0.0,100,1001.2,11.6,139,3,0
chandigarh,2026-07-22 00:00:00,2026-07-22,0,Wednesday,7,False,26.9,82,0.1,100,1000.8,13.5,143,51,0
chandigarh,2026-07-22 01:00:00,2026-07-22,1,Wednesday,7,False,25.1,92,0.8,100,1000.8,16.6,124,53,0
chandigarh,2026-07-22 02:00:00,2026-07-22,2,Wednesday,7,False,24.8,96,2.6,100,1000.3,16.5,123,81,0
chandigarh,2026-07-22 03:00:00,2026-07-22,3,Wednesday,7,False,24.6,96,1.6,100,1000.3,17.1,119,80,0
chandigarh,2026-07-22 04:00:00,2026-07-22,4,Wednesday,7,False,24.5,96,3.1,100,1000.1,12.5,126,81,0
chandigarh,2026-07-22 05:00:00,2026-07-22,5,Wednesday,7,False,24.7,96,2.4,100,1000.4,10.2,134,80,0
chandigarh,2026-07-22 06:00:00,2026-07-22,6,Wednesday,7,False,24.8,96,1.6,100,1001.0,7.5,140,80,1
chandigarh,2026-07-22 07:00:00,2026-07-22,7,Wednesday,7,False,25.1,97,1.1,100,1001.4,8.9,144,55,1
chandigarh,2026-07-22 08:00:00,2026-07-22,8,Wednesday,7,False,25.3,97,0.7,100,1001.8,8.8,152,53,1
chandigarh,2026-07-22 09:00:00,2026-07-22,9,Wednesday,7,False,25.5,97,1.0,100,1002.3,8.6,158,55,1
chandigarh,2026-07-22 10:00:00,2026-07-22,10,Wednesday,7,False,25.7,96,0.6,100,1002.4,10.0,159,53,1
chandigarh,2026-07-22 11:00:00,2026-07-22,11,Wednesday,7,False,26.4,93,0.4,100,1002.0,9.7,158,51,1
chandigarh,2026-07-22 12:00:00,2026-07-22,12,Wednesday,7,False,25.9,98,1.2,100,1001.4,4.2,170,55,1
chandigarh,2026-07-22 13:00:00,2026-07-22,13,Wednesday,7,False,26.1,97,0.7,100,1000.3,1.3,352,53,1
chandigarh,2026-07-22 14:00:00,2026-07-22,14,Wednesday,7,False,27.0,91,0.0,99,999.5,3.8,8,3,1
chandigarh,2026-07-22 15:00:00,2026-07-22,15,Wednesday,7,False,28.4,82,0.1,100,998.6,4.0,60,51,1
chandigarh,2026-07-22 16:00:00,2026-07-22,16,Wednesday,7,False,28.8,80,0.1,99,998.0,3.1,40,51,1
chandigarh,2026-07-22 17:00:00,2026-07-22,17,Wednesday,7,False,28.4,81,0.0,98,997.6,3.6,20,3,1
chandigarh,2026-07-22 18:00:00,2026-07-22,18,Wednesday,7,False,28.3,84,0.0,99,997.5,2.1,15,3,1
chandigarh,2026-07-22 19:00:00,2026-07-22,19,Wednesday,7,False,27.1,92,0.0,100,998.1,1.1,72,3,0
chandigarh,2026-07-22 20:00:00,2026-07-22,20,Wednesday,7,False,26.8,94,0.0,100,999.0,1.7,77,3,0
chandigarh,2026-07-22 21:00:00,2026-07-22,21,Wednesday,7,False,26.6,94,0.0,99,999.7,2.4,99,3,0
chandigarh,2026-07-22 22:00:00,2026-07-22,22,Wednesday,7,False,26.3,95,0.0,99,1000.0,2.3,108,3,0
chandigarh,2026-07-22 23:00:00,2026-07-22,23,Wednesday,7,False,26.1,97,0.0,99,1000.1,1.8,96,3,0
chandigarh,2026-07-23 00:00:00,2026-07-23,0,Thursday,7,False,25.7,97,0.6,100,999.8,2.1,75,95,0
chandigarh,2026-07-23 01:00:00,2026-07-23,1,Thursday,7,False,25.2,97,0.6,100,999.3,2.9,60,95,0
chandigarh,2026-07-23 02:00:00,2026-07-23,2,Thursday,7,False,24.9,97,0.6,99,998.9,3.7,67,53,0
chandigarh,2026-07-23 03:00:00,2026-07-23,3,Thursday,7,False,24.8,96,1.1,92,998.7,5.7,99,55,0
chandigarh,2026-07-23 04:00:00,2026-07-23,4,Thursday,7,False,24.8,95,1.1,82,998.5,9.3,117,55,0
chandigarh,2026-07-23 05:00:00,2026-07-23,5,Thursday,7,False,24.9,93,1.1,77,998.6,11.6,123,55,0
chandigarh,2026-07-23 06:00:00,2026-07-23,6,Thursday,7,False,25.3,92,0.2,80,999.1,10.7,126,51,1
chandigarh,2026-07-23 07:00:00,2026-07-23,7,Thursday,7,False,25.9,90,0.2,87,999.7,8.2,128,51,1
chandigarh,2026-07-23 08:00:00,2026-07-23,8,Thursday,7,False,26.6,88,0.2,92,1000.2,5.9,133,51,1
chandigarh,2026-07-23 09:00:00,2026-07-23,9,Thursday,7,False,27.4,85,0.1,92,1000.3,4.8,143,51,1
chandigarh,2026-07-23 10:00:00,2026-07-23,10,Thursday,7,False,28.3,82,0.1,91,1000.2,4.0,153,51,1
chandigarh,2026-07-23 11:00:00,2026-07-23,11,Thursday,7,False,29.1,79,0.1,87,999.9,3.0,166,51,1
chandigarh,2026-07-23 12:00:00,2026-07-23,12,Thursday,7,False,29.7,76,0.3,79,999.2,0.5,180,51,1
chandigarh,2026-07-23 13:00:00,2026-07-23,13,Thursday,7,False,30.0,75,0.3,69,998.2,2.6,344,51,1
chandigarh,2026-07-23 14:00:00,2026-07-23,14,Thursday,7,False,30.3,73,0.3,65,997.3,4.4,341,51,1
chandigarh,2026-07-23 15:00:00,2026-07-23,15,Thursday,7,False,30.4,72,0.1,73,996.5,4.2,317,51,1
chandigarh,2026-07-23 16:00:00,2026-07-23,16,Thursday,7,False,30.4,71,0.1,88,995.8,4.6,279,51,1
chandigarh,2026-07-23 17:00:00,2026-07-23,17,Thursday,7,False,30.2,72,0.1,99,995.5,5.0,257,51,1
chandigarh,2026-07-23 18:00:00,2026-07-23,18,Thursday,7,False,29.4,77,0.0,100,995.9,3.6,243,3,1
chandigarh,2026-07-23 19:00:00,2026-07-23,19,Thursday,7,False,28.4,85,0.0,100,996.6,1.8,191,3,0
chandigarh,2026-07-23 20:00:00,2026-07-23,20,Thursday,7,False,27.6,91,0.0,98,997.4,2.6,129,3,0
chandigarh,2026-07-23 21:00:00,2026-07-23,21,Thursday,7,False,27.2,93,0.0,97,998.1,3.2,106,3,0
chandigarh,2026-07-23 22:00:00,2026-07-23,22,Thursday,7,False,27.0,93,0.0,96,998.9,3.4,93,3,0
chandigarh,2026-07-23 23:00:00,2026-07-23,23,Thursday,7,False,26.9,92,0.0,95,999.3,4.0,87,3,0
chandigarh,2026-07-24 00:00:00,2026-07-24,0,Friday,7,False,26.9,90,0.1,95,999.1,4.9,100,51,0
chandigarh,2026-07-24 01:00:00,2026-07-24,1,Friday,7,False,26.9,86,0.1,96,998.6,6.4,115,51,0
chandigarh,2026-07-24 02:00:00,2026-07-24,2,Friday,7,False,26.8,85,0.1,95,998.2,7.3,120,51,0
chandigarh,2026-07-24 03:00:00,2026-07-24,3,Friday,7,False,26.2,87,0.5,90,998.1,7.2,112,53,0
chandigarh,2026-07-24 04:00:00,2026-07-24,4,Friday,7,False,25.4,93,0.5,83,998.1,6.9,99,53,0
chandigarh,2026-07-24 05:00:00,2026-07-24,5,Friday,7,False,25.2,95,0.5,80,998.2,6.1,92,53,0
chandigarh,2026-07-24 06:00:00,2026-07-24,6,Friday,7,False,25.8,93,0.0,84,998.6,4.0,100,3,1
chandigarh,2026-07-24 07:00:00,2026-07-24,7,Friday,7,False,26.9,88,0.0,93,999.1,2.4,153,3,1
chandigarh,2026-07-24 08:00:00,2026-07-24,8,Friday,7,False,28.0,83,0.0,98,999.5,3.2,196,3,1
chandigarh,2026-07-24 09:00:00,2026-07-24,9,Friday,7,False,29.1,78,0.0,98,999.7,3.5,204,3,1
chandigarh,2026-07-24 10:00:00,2026-07-24,10,Friday,7,False,30.3,72,0.0,96,999.8,3.4,198,3,1
chandigarh,2026-07-24 11:00:00,2026-07-24,11,Friday,7,False,31.2,68,0.0,91,999.6,2.8,195,3,1
chandigarh,2026-07-24 12:00:00,2026-07-24,12,Friday,7,False,31.8,66,0.2,82,998.8,1.3,188,51,1
chandigarh,2026-07-24 13:00:00,2026-07-24,13,Friday,7,False,32.3,65,0.2,71,997.6,0.9,37,51,1
chandigarh,2026-07-24 14:00:00,2026-07-24,14,Friday,7,False,32.3,65,0.2,63,996.7,1.9,34,51,1
chandigarh,2026-07-24 15:00:00,2026-07-24,15,Friday,7,False,31.5,69,0.4,59,996.2,1.3,74,51,1
chandigarh,2026-07-24 16:00:00,2026-07-24,16,Friday,7,False,30.4,76,0.4,58,995.9,2.3,148,51,1
chandigarh,2026-07-24 17:00:00,2026-07-24,17,Friday,7,False,29.3,82,0.4,61,995.9,3.9,158,51,1
chandigarh,2026-07-24 18:00:00,2026-07-24,18,Friday,7,False,28.7,86,0.0,72,996.3,4.0,153,2,1
chandigarh,2026-07-24 19:00:00,2026-07-24,19,Friday,7,False,28.2,89,0.0,88,996.9,3.6,139,3,0
chandigarh,2026-07-24 20:00:00,2026-07-24,20,Friday,7,False,27.8,91,0.0,99,997.6,3.7,129,3,0
chandigarh,2026-07-24 21:00:00,2026-07-24,21,Friday,7,False,27.6,93,0.0,100,998.4,4.6,129,3,0
chandigarh,2026-07-24 22:00:00,2026-07-24,22,Friday,7,False,27.5,93,0.0,100,999.3,5.6,130,3,0
chandigarh,2026-07-24 23:00:00,2026-07-24,23,Friday,7,False,27.4,93,0.0,99,999.9,6.4,130,3,0
chandigarh,2026-07-25 00:00:00,2026-07-25,0,Saturday,7,True,27.3,90,0.0,99,999.9,6.4,133,3,0
chandigarh,2026-07-25 01:00:00,2026-07-25,1,Saturday,7,True,27.3,87,0.0,98,999.6,5.6,135,3,0
chandigarh,2026-07-25 02:00:00,2026-07-25,2,Saturday,7,True,27.1,86,0.0,95,999.4,4.8,124,3,0
chandigarh,2026-07-25 03:00:00,2026-07-25,3,Saturday,7,True,25.6,94,0.2,80,999.8,9.3,50,51,0
chandigarh,2026-07-25 04:00:00,2026-07-25,4,Saturday,7,True,25.4,94,0.2,73,999.7,10.9,44,51,0
chandigarh,2026-07-25 05:00:00,2026-07-25,5,Saturday,7,True,25.5,92,0.2,67,999.7,11.5,42,51,0
chandigarh,2026-07-25 06:00:00,2026-07-25,6,Saturday,7,True,26.0,89,0.3,61,999.9,10.4,48,51,1
chandigarh,2026-07-25 07:00:00,2026-07-25,7,Saturday,7,True,26.9,85,0.3,53,1000.1,8.4,62,51,1
chandigarh,2026-07-25 08:00:00,2026-07-25,8,Saturday,7,True,28.0,81,0.3,45,1000.5,7.0,89,51,1
chandigarh,2026-07-25 09:00:00,2026-07-25,9,Saturday,7,True,29.1,77,0.3,38,1000.7,7.7,120,51,1
chandigarh,2026-07-25 10:00:00,2026-07-25,10,Saturday,7,True,30.0,74,0.3,34,1000.9,9.3,139,51,1
chandigarh,2026-07-25 11:00:00,2026-07-25,11,Saturday,7,True,30.7,71,0.3,34,1000.8,10.4,148,51,1
chandigarh,2026-07-25 12:00:00,2026-07-25,12,Saturday,7,True,31.0,71,0.2,39,1000.4,10.2,152,51,1
chandigarh,2026-07-25 13:00:00,2026-07-25,13,Saturday,7,True,31.1,71,0.2,50,999.8,8.9,152,51,1
chandigarh,2026-07-25 14:00:00,2026-07-25,14,Saturday,7,True,31.1,72,0.2,63,999.0,6.9,152,51,1
chandigarh,2026-07-25 15:00:00,2026-07-25,15,Saturday,7,True,30.9,73,0.2,76,998.2,4.8,151,51,1
chandigarh,2026-07-25 16:00:00,2026-07-25,16,Saturday,7,True,30.7,74,0.2,86,997.6,3.0,142,51,1
chandigarh,2026-07-25 17:00:00,2026-07-25,17,Saturday,7,True,30.5,75,0.2,91,997.3,1.9,131,51,1
chandigarh,2026-07-25 18:00:00,2026-07-25,18,Saturday,7,True,30.1,77,0.0,89,997.4,1.6,117,3,1
chandigarh,2026-07-25 19:00:00,2026-07-25,19,Saturday,7,True,29.6,79,0.0,83,997.7,1.8,101,3,0
chandigarh,2026-07-25 20:00:00,2026-07-25,20,Saturday,7,True,29.0,81,0.0,74,998.3,2.3,90,2,0
chandigarh,2026-07-25 21:00:00,2026-07-25,21,Saturday,7,True,28.4,84,0.0,63,998.8,3.1,90,2,0
chandigarh,2026-07-25 22:00:00,2026-07-25,22,Saturday,7,True,27.9,86,0.0,53,999.4,3.8,93,2,0
chandigarh,2026-07-25 23:00:00,2026-07-25,23,Saturday,7,True,27.5,87,0.0,45,999.7,4.3,95,1,0
chennai,2026-07-19 00:00:00,2026-07-19,0,Sunday,7,True,28.1,72,0.0,88,1007.1,15.0,241,3,0
chennai,2026-07-19 01:00:00,2026-07-19,1,Sunday,7,True,25.3,87,0.6,97,1007.0,19.1,234,53,0
chennai,2026-07-19 02:00:00,2026-07-19,2,Sunday,7,True,24.8,91,0.5,100,1007.1,16.5,220,53,0
chennai,2026-07-19 03:00:00,2026-07-19,3,Sunday,7,True,25.4,88,0.4,100,1007.1,11.6,212,51,0
chennai,2026-07-19 04:00:00,2026-07-19,4,Sunday,7,True,25.6,88,0.1,95,1007.1,9.9,209,51,0
chennai,2026-07-19 05:00:00,2026-07-19,5,Sunday,7,True,26.7,85,0.0,91,1007.4,5.4,249,3,0
chennai,2026-07-19 06:00:00,2026-07-19,6,Sunday,7,True,26.6,85,0.0,95,1007.6,7.1,223,3,1
chennai,2026-07-19 07:00:00,2026-07-19,7,Sunday,7,True,27.4,82,0.0,98,1007.8,6.5,224,3,1
chennai,2026-07-19 08:00:00,2026-07-19,8,Sunday,7,True,28.6,78,0.0,98,1008.1,6.2,218,3,1
chennai,2026-07-19 09:00:00,2026-07-19,9,Sunday,7,True,30.2,69,0.0,99,1008.3,6.9,223,3,1
chennai,2026-07-19 10:00:00,2026-07-19,10,Sunday,7,True,31.8,60,0.0,99,1007.9,7.1,227,3,1
chennai,2026-07-19 11:00:00,2026-07-19,11,Sunday,7,True,32.9,55,0.0,100,1007.4,6.4,227,3,1
chennai,2026-07-19 12:00:00,2026-07-19,12,Sunday,7,True,33.5,53,0.1,100,1006.7,5.5,232,51,1
chennai,2026-07-19 13:00:00,2026-07-19,13,Sunday,7,True,33.9,53,0.0,100,1006.1,6.7,196,3,1
chennai,2026-07-19 14:00:00,2026-07-19,14,Sunday,7,True,33.6,56,0.0,99,1005.2,7.8,173,3,1
chennai,2026-07-19 15:00:00,2026-07-19,15,Sunday,7,True,32.3,66,0.5,99,1004.4,9.6,164,95,1
chennai,2026-07-19 16:00:00,2026-07-19,16,Sunday,7,True,31.2,69,0.3,99,1003.7,13.9,159,51,1
chennai,2026-07-19 17:00:00,2026-07-19,17,Sunday,7,True,30.6,70,0.0,99,1003.9,14.0,160,3,1
chennai,2026-07-19 18:00:00,2026-07-19,18,Sunday,7,True,29.8,74,0.0,100,1004.6,11.3,173,3,1
chennai,2026-07-19 19:00:00,2026-07-19,19,Sunday,7,True,29.5,76,0.0,100,1005.3,11.4,175,3,0
chennai,2026-07-19 20:00:00,2026-07-19,20,Sunday,7,True,29.5,73,0.0,100,1006.4,12.2,189,3,0
chennai,2026-07-19 21:00:00,2026-07-19,21,Sunday,7,True,29.2,74,0.0,94,1007.7,16.4,211,3,0
chennai,2026-07-19 22:00:00,2026-07-19,22,Sunday,7,True,27.7,81,0.0,78,1008.5,15.8,223,2,0
chennai,2026-07-19 23:00:00,2026-07-19,23,Sunday,7,True,26.9,84,0.0,89,1008.2,8.8,237,3,0
chennai,2026-07-20 00:00:00,2026-07-20,0,Monday,7,False,26.9,84,0.0,93,1007.6,9.6,265,3,0
chennai,2026-07-20 01:00:00,2026-07-20,1,Monday,7,False,26.3,88,0.5,93,1007.0,10.7,241,53,0
chennai,2026-07-20 02:00:00,2026-07-20,2,Monday,7,False,26.0,88,0.2,92,1006.7,10.5,231,51,0
chennai,2026-07-20 03:00:00,2026-07-20,3,Monday,7,False,26.0,87,0.0,96,1006.5,10.1,211,3,0
chennai,2026-07-20 04:00:00,2026-07-20,4,Monday,7,False,25.7,88,0.0,95,1006.8,10.6,208,3,0
chennai,2026-07-20 05:00:00,2026-07-20,5,Monday,7,False,25.8,86,0.0,99,1007.1,11.5,214,3,0
chennai,2026-07-20 06:00:00,2026-07-20,6,Monday,7,False,26.1,86,0.0,98,1007.3,11.6,216,3,1
chennai,2026-07-20 07:00:00,2026-07-20,7,Monday,7,False,27.3,83,0.0,100,1008.1,9.3,217,3,1
chennai,2026-07-20 08:00:00,2026-07-20,8,Monday,7,False,28.6,77,0.0,100,1008.4,9.4,228,3,1
chennai,2026-07-20 09:00:00,2026-07-20,9,Monday,7,False,30.9,61,0.0,99,1008.4,14.2,252,3,1
chennai,2026-07-20 10:00:00,2026-07-20,10,Monday,7,False,32.3,55,0.0,97,1008.2,13.4,264,3,1
chennai,2026-07-20 11:00:00,2026-07-20,11,Monday,7,False,33.5,52,0.0,99,1007.9,11.9,269,3,1
chennai,2026-07-20 12:00:00,2026-07-20,12,Monday,7,False,34.6,49,0.0,95,1007.3,14.8,276,3,1
chennai,2026-07-20 13:00:00,2026-07-20,13,Monday,7,False,35.4,46,0.0,97,1006.1,13.4,278,3,1
chennai,2026-07-20 14:00:00,2026-07-20,14,Monday,7,False,36.1,44,0.0,95,1004.9,12.2,271,3,1
chennai,2026-07-20 15:00:00,2026-07-20,15,Monday,7,False,36.6,41,0.0,95,1003.8,12.2,269,3,1
chennai,2026-07-20 16:00:00,2026-07-20,16,Monday,7,False,34.5,48,0.0,75,1003.4,15.8,220,2,1
chennai,2026-07-20 17:00:00,2026-07-20,17,Monday,7,False,33.5,55,0.0,91,1004.0,12.6,194,3,1
chennai,2026-07-20 18:00:00,2026-07-20,18,Monday,7,False,31.6,69,0.0,98,1004.9,14.0,180,3,1
chennai,2026-07-20 19:00:00,2026-07-20,19,Monday,7,False,30.7,71,0.0,95,1006.3,10.8,191,3,0
chennai,2026-07-20 20:00:00,2026-07-20,20,Monday,7,False,30.5,72,0.0,84,1007.5,7.6,214,3,0
chennai,2026-07-20 21:00:00,2026-07-20,21,Monday,7,False,30.3,74,0.0,100,1008.5,4.3,242,3,0
chennai,2026-07-20 22:00:00,2026-07-20,22,Monday,7,False,30.1,74,0.0,96,1008.5,5.1,247,3,0
chennai,2026-07-20 23:00:00,2026-07-20,23,Monday,7,False,29.1,79,0.8,77,1008.6,4.0,280,53,0
chennai,2026-07-21 00:00:00,2026-07-21,0,Tuesday,7,False,28.3,83,0.3,88,1007.8,10.1,205,51,0
chennai,2026-07-21 01:00:00,2026-07-21,1,Tuesday,7,False,28.0,82,0.0,95,1007.2,6.0,217,3,0
chennai,2026-07-21 02:00:00,2026-07-21,2,Tuesday,7,False,27.7,81,0.0,98,1006.7,7.5,226,3,0
chennai,2026-07-21 03:00:00,2026-07-21,3,Tuesday,7,False,27.6,78,0.0,98,1006.5,9.5,233,3,0
chennai,2026-07-21 04:00:00,2026-07-21,4,Tuesday,7,False,27.4,78,0.0,95,1006.5,10.5,231,3,0
chennai,2026-07-21 05:00:00,2026-07-21,5,Tuesday,7,False,27.3,78,0.0,98,1006.7,9.2,237,3,0
chennai,2026-07-21 06:00:00,2026-07-21,6,Tuesday,7,False,27.4,79,0.0,98,1007.3,8.4,245,3,1
chennai,2026-07-21 07:00:00,2026-07-21,7,Tuesday,7,False,28.6,74,0.0,98,1008.0,7.1,251,3,1
chennai,2026-07-21 08:00:00,2026-07-21,8,Tuesday,7,False,30.2,63,0.0,98,1008.6,8.3,264,3,1
chennai,2026-07-21 09:00:00,2026-07-21,9,Tuesday,7,False,31.8,53,0.0,95,1008.7,10.7,275,3,1
chennai,2026-07-21 10:00:00,2026-07-21,10,Tuesday,7,False,33.1,49,0.0,97,1008.6,9.0,275,3,1
chennai,2026-07-21 11:00:00,2026-07-21,11,Tuesday,7,False,34.0,47,0.0,98,1008.2,8.5,287,3,1
chennai,2026-07-21 12:00:00,2026-07-21,12,Tuesday,7,False,34.8,45,0.0,99,1007.5,6.5,300,3,1
chennai,2026-07-21 13:00:00,2026-07-21,13,Tuesday,7,False,35.1,44,0.0,100,1006.5,2.9,313,3,1
